SSN,DoB,Gender,FirstName,MiddleName,LastName,EyeColor,StreetAddress,CityName,State,ZipCode,CountryCode,PhoneNumber,EmailAddress,DriverNumber,DriverState,DriverExpiry,Latitude,Longitude,IsVeteran,HasLienRecord,HasBankruptcyRecord,HasArrestRecord,HasCriminalRecord
397-72-6202,1947-11-06,Female,Andrea,J.,Wheeler,Blue,12 Division Avenue,Brooklyn,NY,13642,US,582-966-4224,AndreaWheeler47@outlook.com,261-978-493,NY,2023-03-14,40.6511900502615,-73.9479714025894,False,False,False,False,False
205-63-3142,1942-03-08,Female,Melody,B.,Scoles,Green,912 Main Avenue,Brooklyn,NY,14583,US,452-583-8856,melody.scoles@yahoo.com,515-251-316,NY,2019-11-11,40.7156171226588,-73.844525657603,True,False,False,False,False
998-26-8244,1964-12-30,Male,Jose,,Thoday,Gray,11 Walnut Road,Brooklyn,NY,11765,US,161-284-6615,jose.thoday@yahoo.com,820-693-341,NY,2021-12-13,40.7486256829431,-74.0601984006861,False,True,False,False,False
277-72-2148,1966-06-28,Female,Carmen,Bridget,Farber,Green,182 Cross Street,Brooklyn,NY,14416,US,192-637-2978,carmen667@gmail.com,,,1900-01-01,40.6510418890518,-73.8564595790504,False,False,False,False,False
927-26-6221,1941-05-12,Male,William,G.,Andrews,Brown,94 Vale Drive,New York City,NY,11803,US,698-346-2051,WilliamAndrews41@yahoo.com,,,1900-01-01,40.7343307208,-73.9611366747667,True,False,False,False,False
945-35-2623,1965-08-31,Female,Claire,Louise,Jeffries,Green,129 Ridge Road,New York City,NY,14202,US,817-267-0701,claire6541@gmail.com,589-789-804,NY,2023-04-05,40.7436504609725,-73.9886615068647,False,True,False,False,False
359-16-1123,1964-12-17,Female,Gwendolyn,Joyce,Boundy,Brown,10 Green Road,New York City,NY,13919,US,621-178-9761,GwendolynBoundy64@hotmail.com,474-583-178,NY,2017-10-16,40.4853578478779,-74.1469376962892,False,False,False,False,False
799-96-8645,1945-12-13,Male,Iain,Jesse,Palmer,Blue,15 Bridge Boulevard,Tonawanda,NY,12378,US,996-196-8935,IainPalmer45@aol.com,200-918-496,NY,2019-12-21,43.0147435828502,-78.886702529931,True,False,False,False,False
273-31-1335,1968-04-06,Female,Agnes,Megan,Bates,Hazel,28 Sixth Street,New York City,NY,10469,US,118-753-4717,AgnesBates68@mail.com,585-933-318,NY,2023-01-05,40.8494794624281,-74.0748148664785,False,False,False,False,False
481-85-7225,1971-09-06,Male,Martin,R.,Couzens,Blue,6500 Mill Drive,New York City,NY,11658,US,681-627-5246,martin7188@yahoo.com,645-156-983,NY,2022-05-04,40.6968897809253,-74.121481884989,False,True,False,False,False
507-66-8453,1945-03-11,Female,Ellen,C.,Solis,Brown,1070 Hawthorn Boulevard,Albertson,NY,11391,US,321-454-5918,ellen.solis@mail.com,327-019-703,NY,2020-04-18,40.7725771982367,-73.6403871228727,False,False,False,True,False
154-39-8211,1955-08-09,Male,Hakim,P.,Green,Blue,5 Point Boulevard,Poughkeepsie,NY,11051,US,147-637-9026,hakim9102@outlook.com,422-544-709,NY,2021-11-29,41.7119823720881,-73.923810500021,True,False,False,False,False
640-64-8547,1950-02-03,Male,David,Gary,Astridge,Hazel,3 Princes Avenue,New York City,NY,12347,US,354-255-5897,david5090@aol.com,720-282-983,NY,2020-02-10,40.6825101398065,-74.0241548812976,True,True,False,False,False
927-59-2942,1970-02-07,Male,R.,B.,Jennings,Green,1363 Seventh Avenue,New York City,NY,13121,US,573-741-9799,r..jennings@hotmail.com,809-459-136,NY,2017-01-18,40.8834761540456,-73.8233857317766,False,False,False,False,False
143-16-3759,1962-11-10,Male,Michael,Edward,Conway,Brown,8 Park Street,New York City,NY,13366,US,332-705-4694,michael6230@outlook.com,217-313-524,NY,2023-03-26,40.7218346850817,-74.0283145506645,False,False,False,True,False
228-29-8120,1951-07-01,Female,Judith,A.,Edwards,Brown,2618 Riverside Street,New York City,NY,14506,US,193-728-8502,JudithEdwards51@hotmail.com,786-817-099,NY,2020-08-21,40.6997792771595,-73.8178199814797,False,False,False,False,False
264-40-3302,1957-08-30,Male,Kenneth,M.,Asbury,Brown,366 Park Drive,New York City,NY,12943,US,443-461-2411,kenneth4325@aol.com,,,1900-01-01,40.6795997767312,-73.9388908971691,True,True,False,False,False
045-98-5984,1958-03-06,Female,Dawn,L.,Tully,Brown,17 Main Street,New York City,NY,12677,US,152-163-1209,dawn5877@yahoo.com,579-504-407,NY,2022-01-05,40.6900525549749,-74.1029758773206,False,False,False,False,False
114-04-1658,1970-11-23,Female,Stella,Maritza,Cruce,Brown,2 Bell Avenue,Tonawanda,NY,10493,US,167-755-1880,stella7051@yahoo.com,674-140-839,NY,2020-05-12,43.0197103190188,-78.8765366616915,False,False,False,False,False
498-30-8794,1967-01-23,Male,Thomas,C.,Mintz,Blue,91 County Street,New York City,NY,10617,US,385-369-3930,ThomasMintz67@yahoo.com,383-394-546,NY,2022-04-19,40.7958004411314,-74.1020621918116,False,False,False,False,False
158-10-0340,1941-02-08,Female,Cynthia,Elena,Hornby,Hazel,4 Cherry Road,New York City,NY,14571,US,246-293-4280,cynthia4143@hotmail.com,400-663-243,NY,2017-01-16,40.717359144151,-74.0392668391729,True,False,False,False,False
716-86-5637,1962-07-09,Female,Rochelle,Tonya,Williams,Brown,2 Park Boulevard,New York City,NY,13891,US,526-240-4094,rochelle6279@outlook.com,594-019-829,NY,2018-08-29,40.7224323192147,-73.9973312135859,False,False,False,False,False
768-32-8861,1961-11-25,Female,P.,J.,Hutchison,Brown,429 Park Boulevard,New York City,NY,14598,US,279-963-7973,P.Hutchison61@outbox.com,957-975-824,NY,2018-01-10,40.7225424997974,-74.0028869564988,False,True,False,False,False
787-78-2719,1937-03-28,Male,Harry,Matthew,Froggatt,Brown,681 Southern Boulevard,Borough Of Queens,NY,11566,US,234-587-4187,harry.froggatt@gmail.com,811-791-750,NY,2019-08-15,40.694896003896,-73.8742478656943,False,True,False,False,False
457-74-8958,1953-07-02,Male,James,Daniel,Santiago,Hazel,288 Mill Street,New York City,NY,10709,US,130-259-0759,JamesSantiago53@mail.com,561-782-787,NY,2020-01-18,40.7519689332908,-74.073526350251,True,False,False,False,False
520-73-7488,1967-04-25,Male,James,Vincent,Griffin,Green,113 Vale Boulevard,New York City,NY,10537,US,212-162-8715,james5303@gmail.com,899-590-315,NY,2021-07-27,40.6876823846105,-74.027232442636,False,False,False,False,False
836-59-1361,1960-02-07,Male,Joseph,K.,Mainwaring,Hazel,7105 Willow Avenue,New York City,NY,14659,US,336-694-6215,,128-952-070,NY,2018-01-12,40.5157216269336,-74.0858029607468,False,True,False,False,False
004-61-8455,1962-02-02,Male,J.,T.,Wallis,Hazel,3841 Park Street,New York City,NY,10516,US,346-105-0288,j.6289@mail.com,755-121-207,NY,2023-02-11,40.8358084878218,-73.8667357145189,False,True,False,False,False
503-52-2960,1945-09-12,Female,K.,K.,Thomas,Brown,20 Walnut Street,New York City,NY,12939,US,810-545-7058,K.Thomas45@mail.com,194-285-245,NY,2020-10-12,40.7020128291344,-74.00798598286,True,False,False,False,False
805-55-0725,1964-06-10,Female,A.,B.,Bailey,Brown,8 Bridge Road,Tonawanda,NY,10832,US,590-443-4776,A.Bailey64@mail.com,214-615-512,NY,2018-12-31,43.0180090670011,-78.8805973112914,False,False,False,False,False
755-05-2501,1969-08-20,Female,Emma,J.,Hill,Blue,149 Third Road,New York City,NY,14529,US,296-169-1809,emma692@yahoo.com,551-397-405,NY,2021-08-29,40.6830507473892,-73.9984656953281,False,False,False,False,False
311-10-3089,1973-06-08,Female,A.,K.,McCully,Brown,871 River Street,New York City,NY,11854,US,412-764-3713,,943-268-145,NY,2016-12-21,40.7633434881416,-73.9431481381317,False,False,False,False,False
995-22-1742,1942-05-14,Male,Miguel,Samir,Morby,Green,2 First Avenue,New York City,NY,10821,US,109-566-3537,miguel423@aol.com,874-014-907,NY,2019-02-08,40.6709644348068,-74.0027637892989,True,False,False,False,False
202-09-1954,1967-05-16,Male,Wayne,G.,Auer,Brown,4 Pleasant Street,New York City,NY,12892,US,850-975-3471,WayneAuer67@gmail.com,510-016-869,NY,2018-04-15,40.6799665164917,-73.9239355738556,False,True,False,False,False
994-10-9528,1952-01-13,Male,Arthur,George,Hunt,Blue,1643 Cross Avenue,Manhattan,NY,10266,US,785-306-6012,ArthurHunt52@gmail.com,444-549-967,NY,2017-09-23,40.8161230181013,-74.0712153958603,True,False,False,True,False
455-18-5509,1959-02-24,Male,Ranjit,Graham,Bent,Brown,11 Silver Boulevard,Manhattan,NY,12696,US,389-110-9454,RanjitBent59@hotmail.com,361-557-164,NY,2021-01-28,40.8508611112587,-73.9634575168579,False,False,False,False,False
188-96-3130,1971-08-13,Female,Victoria,D.,Palmer,Blue,662 Cross Avenue,Manhattan,NY,13175,US,364-231-4652,VictoriaPalmer71@gmail.com,416-798-394,NY,2023-06-06,40.7925025904836,-73.9640182782723,False,False,False,False,False
981-89-3613,1951-03-02,Male,Charles,D.,Livsey,Brown,13 Green Avenue,Brooklyn,NY,11593,US,719-486-9176,CharlesLivsey51@gmail.com,364-892-011,NY,2020-11-13,40.7173047691478,-73.9657448448294,True,False,False,False,False
020-30-9209,1956-07-09,Female,A.,S.,Haveman,Green,6768 Bridge Street,Brooklyn,NY,14856,US,297-903-2245,A.Haveman56@mail.com,864-884-772,NY,2021-08-28,40.6755923488878,-74.057980141472,False,True,False,True,False
664-49-7824,1973-07-01,Female,Janet,G.,Bluck,Brown,333 Green Street,Brooklyn,NY,10241,US,705-553-4728,janet.bluck@hotmail.com,,,1900-01-01,40.5833936748124,-73.9663368728803,False,False,False,True,False
251-35-3876,1967-11-29,Female,Marsha,Eartha,Day,Brown,725 Valley Boulevard,Tonawanda,NY,14550,US,672-465-3821,marsha618@outbox.com,608-575-839,NY,2019-10-15,43.0204192273662,-78.8756120480351,False,True,False,False,False
384-52-9708,1949-01-12,Male,Clinton,Jeffrey,Coyle,Brown,33 Park Street,New York City,NY,11070,US,853-118-1097,ClintonCoyle49@hotmail.com,958-741-203,NY,2019-08-15,40.7116882356813,-73.9448132177357,True,False,False,False,False
610-30-0768,1944-06-29,Male,Trevor,Justin,Smith,Hazel,29 Second Boulevard,Borough Of Bronx,NY,14768,US,546-402-9791,trevor.smith@yahoo.com,640-435-871,NY,2017-03-11,40.8106994686498,-73.9172521920648,True,True,False,True,True
586-50-9433,1972-08-12,Male,David,Colin,Murray,Brown,49 Fifteenth Street,Borough of Bronx,NY,13901,US,827-322-7699,DavidMurray72@gmail.com,286-907-132,NY,2019-12-11,40.7552956882609,-73.9510644491602,False,False,False,False,False
508-76-7196,1966-02-14,Male,R.,W.,Doig,Gray,108 Ninth Avenue,Borough of Bronx,NY,11655,US,138-300-4935,r..doig@gmail.com,228-302-951,NY,2018-08-23,40.849380100762,-73.8611823672787,False,True,False,False,False
365-13-8875,1949-02-19,Male,Curtis,Brian,Bristow,Blue,9 School Avenue,New York City,NY,14860,US,880-964-1475,CurtisBristow49@outlook.com,540-525-785,NY,2023-01-05,40.7143655605041,-73.8759208517072,True,False,False,False,False
986-90-1297,1961-08-09,Male,Michael,A.,Galasso,Blue,3 Main Avenue,New York City,NY,14549,US,979-926-9664,MichaelGalasso61@outbox.com,754-550-016,NY,2020-02-05,40.7983764122679,-73.9212040866321,False,False,False,False,False
986-39-0812,1971-05-19,Female,Roberta,J.,Keay,Hazel,2127 Park Avenue,New York City,NY,12126,US,806-836-1256,roberta988@gmail.com,520-948-953,NY,2022-12-22,40.6690869651999,-73.6574117410265,False,False,False,False,False
048-23-2593,1959-12-21,Male,Charles,Dennis,Hall,Blue,9 Fifth Avenue,New York City,NY,11780,US,340-885-9895,charles5962@hotmail.com,174-883-824,NY,2019-10-02,40.718802108391,-73.8293856343142,False,False,False,False,False
500-63-5602,1946-03-25,Male,Anthony,F.,Stoner,Blue,3 Business Avenue,Manhattan,NY,11641,US,551-336-1147,anthony3254@aol.com,210-841-004,NY,2020-08-11,40.8255028222328,-73.9636418472225,False,True,False,False,False
987-74-5287,1967-05-19,Male,Alan,G.,Checkley,Blue,131 Beech Road,New York City,NY,13998,US,111-158-0111,AlanCheckley67@yahoo.com,683-590-252,NY,2022-01-19,40.6680276017987,-74.2061699499255,True,False,False,False,False
397-72-0476,1967-01-28,Male,R.,P.,Jones,Hazel,53 Cross Drive,Tonawanda,NY,10233,US,645-450-3168,R.Jones67@hotmail.com,918-977-596,NY,2020-04-12,43.0207389879789,-78.8803417671439,False,False,False,False,False
411-05-3386,1951-09-29,Male,Miguel,N.,Weston,Blue,770 Lime Road,New York City,NY,14007,US,386-932-5491,MiguelWeston51@yahoo.com,,,1900-01-01,40.7101289989387,-73.9737300478206,False,False,False,False,False
814-16-5195,1957-08-12,Male,V.,J.,Pilkington,Gray,71 Park Street,Watertown,NY,13951,US,650-977-9027,V.Pilkington57@hotmail.com,,,1900-01-01,43.9784827434901,-75.9030142727564,True,False,False,False,False
161-04-5446,1964-04-21,Male,Ian,Joseph,Oh,Blue,362 Park Street,Oceanside,NY,10387,US,276-312-4112,IanOh64@yahoo.com,725-711-682,NY,2020-01-13,40.6391339835915,-73.6393907925027,False,True,False,True,False
098-60-3896,1959-07-21,Male,Michael,Raymond,Williams,Blue,61 Green Avenue,Bensonhurst,NY,11713,US,212-769-2572,MichaelWilliams59@yahoo.com,521-231-574,NY,2016-07-05,40.6058436516223,-73.9964352159036,True,False,False,False,False
390-60-8939,1940-05-08,Male,Gene,Rajinder,Brown,Hazel,654 Bay Road,Johnson City,NY,14688,US,205-724-8392,GeneBrown40@gmail.com,592-211-336,NY,2017-10-05,42.11569757862,-75.9763922150975,True,False,False,False,False
013-36-6429,1967-08-04,Male,Victor,A.,Jones,Hazel,42 Mill Road,Johnson City,NY,12136,US,502-608-1410,VictorJones67@aol.com,290-014-836,NY,2019-04-04,42.1110478585918,-75.9593979506825,False,False,False,False,False
463-83-0579,1943-09-05,Male,David,A.,Austen,Brown,70 Bell Street,New York City,NY,14237,US,356-648-8538,david4328@gmail.com,568-776-221,NY,2018-08-12,40.878861194317,-74.1957575580106,True,True,False,False,False
510-13-1842,1972-02-07,Male,Gabriel,Frank,Gaughran,Brown,22 Ninth Boulevard,New York City,NY,11139,US,697-412-1414,gabriel7795@gmail.com,497-241-312,NY,2022-08-03,40.7626243784315,-73.9819468395275,False,False,False,False,False
468-04-7818,1963-11-03,Female,Nerissa,Katie,Robinson,Hazel,41 School Avenue,New York City,NY,11803,US,524-464-6226,nerissa9095@hotmail.com,799-271-498,NY,2021-06-27,40.8783850613617,-74.0741135503144,False,False,False,False,False
446-84-2335,1965-10-02,Male,Anthony,Brandon,Riddle,Brown,11 Field Boulevard,New York City,NY,11430,US,315-282-9944,AnthonyRiddle65@aol.com,741-844-341,NY,2020-02-05,40.7658113654737,-74.0634050962815,False,True,False,False,False
230-39-8911,1962-10-24,Male,Timothy,J.,Willetts,Hazel,575 Prince Drive,Lindenhurst,NY,13160,US,393-523-9959,TimothyWilletts62@aol.com,530-791-938,NY,2023-05-16,40.6869272234534,-73.3717489815692,True,False,False,True,True
352-09-0883,1948-02-25,Male,Bryan,J.,Snyder,Hazel,1 Fifteenth Boulevard,Staten Island,NY,10676,US,454-325-6731,bryan4837@hotmail.com,331-703-505,NY,2021-07-15,40.6048734248114,-74.0925516665892,False,False,False,False,False
260-47-2853,1952-01-21,Male,Charles,J.,Wilkins,Hazel,114 Head Boulevard,Borough Of Queens,NY,12706,US,192-983-3046,CharlesWilkins52@hotmail.com,146-444-005,NY,2019-05-24,40.6636694079843,-73.9897804525379,True,False,False,False,False
890-45-2164,1968-09-15,Female,Meera,R.,Little,Blue,2886 Hawthorn Street,Borough of Queens,NY,13139,US,189-834-3055,meera6851@hotmail.com,434-369-541,NY,2022-09-16,40.6908608709484,-73.8229103935873,False,True,False,False,False
274-57-0041,1959-12-05,Male,Martin,Eddie,Walsh,Hazel,5833 Long Avenue,Borough of Queens,NY,11371,US,638-106-7519,martin6519@gmail.com,495-201-156,NY,2021-08-13,40.7016441913381,-73.8329753465998,False,False,False,False,False
057-06-6743,1950-07-23,Male,Anthony,Lamar,McAlinden,Blue,2106 Green Avenue,Brooklyn,NY,13011,US,542-170-8895,anthony5046@outbox.com,494-525-890,NY,2020-08-12,40.6565421318733,-73.9570958342365,False,False,False,False,False
079-03-4657,1959-05-29,Male,Charles,J.,Williams,Green,385 Oak Street,Medford,NY,13241,US,649-996-2224,CharlesWilliams59@gmail.com,431-883-709,NY,2019-04-28,40.8195850821562,-73.0032237803199,True,False,False,False,False
377-07-1955,1952-09-27,Female,Evangelia,C.,Besley,Blue,16 Park Street,New York City,NY,11936,US,171-356-7559,evangelia2814@outlook.com,139-915-784,NY,2020-11-05,40.8102764838864,-73.8124621763732,False,False,False,False,False
384-61-8555,1955-05-31,Female,Jane,Heidi,Robinson,Brown,23 Beach Boulevard,New York City,NY,11581,US,659-879-5655,JaneRobinson55@outlook.com,392-961-450,NY,2016-12-08,40.5253022276654,-73.928727563079,True,False,False,False,False
522-88-8231,1948-02-01,Male,Muhammad,Aaron,Leone,Hazel,303 Bridge Avenue,New York City,NY,14440,US,603-327-4092,muhammad2466@mail.com,420-782-608,NY,2019-11-21,40.7517024342233,-74.0254437052203,True,True,True,False,False
987-44-3661,1961-10-12,Female,Lisa,R.,Panesar,Hazel,119 Ford Street,New York City,NY,14492,US,743-859-5084,lisa6142@gmail.com,309-038-896,NY,2018-06-04,40.5802807106387,-73.9230888033746,False,False,False,False,False
661-51-1806,1970-03-22,Female,Robyn,C.,Tuck,Blue,416 Park Boulevard,Lindenhurst,NY,14765,US,248-426-7825,RobynTuck70@aol.com,110-665-697,NY,2021-10-30,40.6885653494461,-73.3718701061115,False,False,False,False,False
543-57-2040,1969-09-30,Male,John,M.,Harris,Blue,1089 Long Street,New York City,NY,12611,US,650-350-9645,,265-827-545,NY,2022-03-20,40.71552540381,-74.0074235516634,False,False,False,False,False
653-81-2555,1954-06-03,Male,Ronald,S.,Lamere,Brown,902 Rose Road,New York City,NY,12147,US,547-163-7600,ronald.lamere@yahoo.com,992-226-973,NY,2017-04-21,40.844960228688,-73.9245923882781,False,False,False,False,False
751-33-1712,1938-02-28,Female,Tammy,Janet,Blackall,Hazel,566 Park Boulevard,New York City,NY,13718,US,312-914-8171,,891-877-680,NY,2017-10-02,40.6991082784335,-73.9029751927796,False,False,False,False,False
350-06-2405,1936-10-26,Male,William,Ralph,Finn,Hazel,2 Church Road,Borough Of Bronx,NY,12934,US,380-964-9541,william5466@hotmail.com,523-396-402,NY,2021-06-16,40.8240333433501,-73.8553744671995,True,True,False,False,False
428-09-3842,1941-09-18,Male,Danny,Walter,Pearce,Gray,7624 Silver Drive,Troy,NY,13688,US,169-377-2112,DannyPearce41@hotmail.com,636-347-833,NY,2021-01-06,42.7260824916921,-73.6963339102918,False,False,False,False,False
724-48-1765,1956-05-23,Male,Gareth,J.,Rhinehart,Brown,7832 Moss Avenue,Eastchester,NY,12014,US,680-768-8801,GarethRhinehart56@aol.com,779-202-590,NY,2023-01-01,40.8949848884709,-73.8300801822044,True,False,False,True,False
495-60-0249,1938-08-30,Male,Kenneth,M.,Hernandez,Blue,3060 Park Street,Borough Of Queens,NY,13040,US,746-472-2267,KennethHernandez38@outlook.com,558-809-605,NY,2022-10-08,40.7068014378305,-73.8473703457587,True,True,False,False,False
969-00-2045,1969-09-09,Female,Marie,J.,Cheek,Brown,207 Green Avenue,Lindenhurst,NY,10017,US,480-960-8479,MarieCheek69@outlook.com,768-095-538,NY,2021-09-27,40.6869848020146,-73.3763672566844,False,True,False,False,False
598-76-3121,1947-02-22,Female,Sheila,E.,Higgins,Brown,8485 Church Street,Patchogue,NY,14050,US,381-465-2210,SheilaHiggins47@mail.com,558-484-268,NY,2018-07-29,40.7648666282623,-73.0248344114199,False,True,False,False,False
049-32-1897,1965-09-12,Male,Tom,Daniel,Hendrix,Hazel,358 Eleventh Road,Brooklyn,NY,14318,US,112-769-1545,tom.hendrix@gmail.com,859-593-804,NY,2019-02-25,40.5426190154158,-73.9387540732786,True,True,False,False,False
250-69-6777,1964-03-01,Male,Harry,Rolando,Lopez,Hazel,185 Park Road,Brooklyn,NY,13215,US,617-201-4078,harry6450@outlook.com,742-096-634,NY,2021-12-10,40.5529979393484,-74.0190026379676,False,False,False,False,False
061-08-3690,1979-10-10,Female,R.,J.,Overly,Gray,8828 Tower Street,Brooklyn,NY,11854,US,619-100-6677,R.Overly79@gmail.com,944-294-791,NY,2018-12-25,40.6767055900513,-73.9172081672488,False,False,False,True,False
405-56-5422,1967-08-10,Male,Joseph,Paul,Aldous,Brown,246 County Drive,Brooklyn,NY,12579,US,574-654-4388,joseph.aldous@hotmail.com,948-806-924,NY,2019-02-08,40.6778989686077,-73.9281078114377,False,False,False,False,False
761-57-4203,1967-12-12,Male,Johnny,R.,Moore,Gray,15 Kings Street,Brooklyn,NY,14400,US,833-845-5361,johnny6790@yahoo.com,,,1900-01-01,40.7126256449427,-73.9097776900513,False,True,False,False,False
267-65-6696,1948-11-29,Female,Jacqueline,Lisa,Rose,Brown,113 Cross Street,Amherst,NY,13703,US,295-377-7004,JacquelineRose48@hotmail.com,165-190-334,NY,2021-11-04,42.9708247392813,-78.8055043832806,False,False,False,False,False
902-20-2224,1939-07-17,Male,Michael,T.,Lampe,Brown,7616 Lime Avenue,New York City,NY,13143,US,835-258-2053,MichaelLampe39@outbox.com,108-665-192,NY,2018-10-30,40.5624616287762,-73.8224469967077,True,False,False,False,False
042-70-7928,1956-11-14,Female,Stacey,Tanya,Hendy,Brown,1 Green Boulevard,New York City,NY,13436,US,729-711-1251,stacey.hendy@gmail.com,315-913-667,NY,2021-08-12,40.761250693116,-74.1077079532089,False,False,False,False,False
645-12-9973,1964-02-23,Female,Vernell,A.,Nash,Green,400 Ridge Street,Borough of Queens,NY,14988,US,438-942-8134,VernellNash64@hotmail.com,729-856-060,NY,2020-03-07,40.7742658773659,-73.6676651867346,False,False,False,False,False
316-28-6972,1954-01-06,Male,Richard,I.,Myers,Gray,2 Market Street,Borough Of Queens,NY,11440,US,131-875-6832,,169-488-191,NY,2020-01-11,40.5625363505639,-73.7696976999503,True,False,False,False,False
820-11-6435,1945-08-05,Male,Robert,M.,Christodoulides,Blue,15 Rose Avenue,East Northport,NY,13574,US,811-485-2060,RobertChristodoulides45@outbox.com,184-543-694,NY,2022-03-25,40.8765458587043,-73.3218708713123,False,True,False,False,False
365-04-3738,1948-04-27,Male,Jim,John,Crawford,Hazel,2950 Rose Avenue,New York City,NY,12586,US,850-579-8489,JimCrawford48@hotmail.com,298-538-793,NY,2020-12-23,40.5990364312234,-73.7991100791263,True,False,False,False,False
671-01-5445,1965-09-10,Female,Mary,N.,Whittard,Blue,18 Kings Street,New York City,NY,11380,US,926-442-5661,MaryWhittard65@hotmail.com,781-972-937,NY,2022-05-28,40.4482514166006,-74.0763646904326,False,False,False,True,False
110-13-4829,1969-11-19,Male,Robert,C.,Spowart,Green,111 Edge Avenue,New York City,NY,14840,US,378-605-6098,robert5656@mail.com,605-050-391,NY,2021-08-12,40.9143924131569,-74.1647645530874,False,False,False,True,False
979-41-5944,1940-08-13,Male,Phil,D.,Hall,Green,323 Yew Drive,New York City,NY,14916,US,532-772-6625,phil.hall@yahoo.com,362-085-838,NY,2019-04-07,40.6112938751094,-73.8722901772461,True,False,False,False,False
967-53-3623,1965-06-09,Female,Rosemary,Barbara,Smith,Hazel,38 County Avenue,New York City,NY,11616,US,126-823-2199,RosemarySmith65@yahoo.com,714-856-043,NY,2016-08-07,40.541982238153,-74.0594530873618,False,False,False,False,False
543-02-7166,1967-11-11,Male,James,J.,Hanson,Blue,229 Point Boulevard,New York City,NY,13686,US,735-126-6359,james6747@hotmail.com,737-468-150,NY,2022-09-13,40.7159884773381,-73.9983576100551,False,False,False,False,False
514-13-7086,1960-12-28,Female,Michelle,Linda,Chorley,Green,2094 Main Street,Depew,NY,12986,US,273-934-5760,michelle6045@yahoo.com,399-426-848,NY,2022-02-24,42.9094622174225,-78.6931385395811,False,False,False,False,False
021-98-7522,1955-06-25,Male,T.,K.,Shafique,Green,1 Bridge Avenue,New Hyde Park,NY,10947,US,470-393-7208,t.5553@gmail.com,315-265-444,NY,2021-05-14,40.7352755109329,-73.6877600654064,True,False,False,False,False
